date,Open,High,Low,Close,Volume
2007-03-16,269.4165022075055,277.60545364238413,213.81352196467995,222.5757,5111102.0
2007-03-19,230.6827136312849,231.58349810055867,216.35205162011172,219.8733,1768371.0
2007-03-20,222.73951475409834,226.01509585342333,210.37419610414653,212.2986,636655.0
2007-03-21,212.99462849667944,214.5505292815456,201.2844278526867,203.4545,469142.0
2007-03-22,206.0339861111111,207.99933415032677,198.2954282066993,200.4655,427544.0
2007-03-23,199.8923102110279,240.59140000000002,196.5348400272294,240.59140000000002,1516769.0
2007-03-26,253.8574933422104,276.7865572569907,242.80240895472704,245.9961,3240966.0
2007-03-28,244.7677265258216,255.45430675720993,223.64023457411136,244.1945,2079439.0
2007-03-29,241.65586765873022,257.7880960317461,241.5739781746032,247.6338,1716241.0
2007-03-30,252.21970465273094,253.28426834120026,240.79611738031016,242.8843,578000.0
2007-04-02,237.47961032122168,239.1174007372301,225.19618220115848,233.2623,266950.0
2007-04-03,236.66070482758622,245.66855172413796,234.65441165517245,237.47960000000003,435174.0
2007-04-04,240.34558624934058,243.86683333919464,231.74719219272023,232.8527,163908.0
2007-04-05,229.29066477574898,242.9252703775926,228.55365906754122,230.9694,238839.0
2007-04-09,232.97557917282126,277.1959,231.91101589364843,277.1959,867976.0
2007-04-10,286.61325791855205,319.36905882352943,268.1062304072398,271.4637,2676428.0
2007-04-11,273.0195552556605,284.4840836707152,263.7250982905983,273.0605,1002426.0
2007-04-12,270.23548920532846,277.6055480018374,263.7662153728373,267.4103,607119.0
2007-04-13,270.23533191230206,280.471518727162,266.42747041717416,268.9251,434044.0
2007-04-16,271.9551432328767,319.2872940273972,271.1771926575342,298.8968,2064244.0
2007-04-17,296.4399929318215,301.3533629804152,274.41171721395966,278.0558,1085785.0
2007-04-18,281.29051249829257,321.74393700314164,278.4653239448163,299.7566,2491657.0
2007-04-19,290.70768591607805,303.72811466555873,282.51873701703363,295.662,960337.0
2007-04-20,299.63366937534545,309.3785195135434,292.63211738529577,296.2762,718160.0
